item_id,order_id,product_id,quantity,unit_price,discount_percent
2348,771,109,8,5310.95,22.4
2349,467,132,8,6509.16,67.9
2350,1175,42,2,4798.93,74.1
2351,873,74,5,4266.43,10.5
2352,256,43,4,2187.87,35.7
2353,555,51,8,6553.35,5.7
2354,678,54,3,5492.78,29.6
2355,1305,18,7,5230.29,15.5
2356,824,95,2,313.45,13.8
2357,869,113,4,6982.03,17.7
2358,839,28,4,1681.31,26.6
2359,1094,71,6,5751.84,31.1
2360,1475,95,6,6214.43,87.8
2361,393,35,1,4935.12,81.7
2362,1288,86,4,1916.92,34.8
2363,1042,23,3,321.35,80.6
2364,1437,122,8,6328.06,82.2
2365,627,110,8,6250.98,27.3
2366,1119,112,5,168.8,56.8
2367,1152,91,3,2976.82,36.5
2368,322,93,5,4704.2,14.0
2369,1259,57,5,1665.11,43.5
2370,214,123,3,3803.0,44.0
2371,1394,95,5,6213.43,21.8
2372,1174,92,5,4117.27,53.1
2373,538,87,3,817.36,85.1
2374,355,115,5,2899.32,62.3
2375,219,136,4,7005.25,68.1
2376,1364,34,4,5493.92,90.2
2377,570,100,8,7353.16,27.1
2378,718,2,6,1390.63,37.8
2379,1304,87,3,4301.99,60.3
2380,1005,124,6,4254.52,71.8
2381,936,50,5,2614.93,26.5
2382,706,31,3,1805.99,41.8
2383,515,134,-1,3968.77,75.7
2384,140,93,7,6319.65,97.1
2385,929,57,6,308.13,18.2
2386,467,27,1,2954.68,47.6
2387,328,117,3,7123.8,27.5
2388,121,121,6,5604.1,52.5%
2389,572,89,3,5063.22,8.5
2390,672,133,3,5627.44,57.0
2391,1129,135,8,2950.15,79.0
2392,846,72,1,7099.32,28.3
2393,1435,125,2,471.93,51.3
2394,89,76,6,7600.99,0.5
2395,695,27,8,3357.18,29.1
2396,1357,83,2,410.94,79.3
2397,606,52,1,7262.65,14.6
2398,905,143,5,7379.47,71.5
2399,555,20,7,6932.62,69.6
2400,1033,115,2,7504.2,45.8
2401,571,148,4,4928.09,31.7
2402,530,64,4,5950.23,35.6
2403,1043,115,8,121.67,3.9
2404,452,41,6,7887.43,90.0
2405,149,40,8,6232.88,11.8
2406,753,60,-4,2797.17,66.0
2407,2,86,3,6227.19,38.1
2408,551,19,8,5261.57,4.6
2409,547,114,4,5268.46,12.5
2410,204,72,8,4036.85,4.4
2411,1000,80,4,7943.64,78.4
2412,1439,118,5,751.34,72.8
2413,666,66,7,2926.52,47.8%
2414,562,44,6,1063.32,14.9
2415,355,108,8,5059.36,25.1
2416,1199,135,4,1459.0,63.3
2417,1356,2,3,288.1,46.1
2418,745,69,5,2142.68,78.1
2419,473,148,2,5596.27,39.1
2420,1367,116,2,6568.46,31.0
2421,1152,91,7,5784.66,38.5
2422,657,48,-3,7433.77,85.0
2423,999,37,2,4628.49,53.7
2424,84,107,8,1219.77,0.5
2425,127,98,3,6290.73,23.2
2426,527,64,8,7684.73,20.2
2427,162,28,1,1600.36,56.7
2428,1021,82,2,5381.81,40.0
2429,937,65,6,1312.49,39.3
2430,1332,129,6,1767.86,7.3
2431,507,53,8,2008.13,34.9
2432,1398,100,6,3555.17,25.0
2433,541,109,1,6024.78,99.3
2434,582,36,5,7596.93,59.2
2435,1242,13,7,1023.69,96.6
2436,120,81,0,5274.33,93.1
2437,749,20,3,7645.35,45.4
2438,855,47,1,5874.98,38.3
2439,723,10,3,3457.68,21.7
2440,482,14,3,3127.76,32.3
2441,126,37,8,4802.87,52.7
2442,1230,55,5,7589.72,4.9
2443,287,68,4,6854.25,64.0
2444,1142,45,-5,1697.47,2.4
2445,452,126,4,2008.06,92.9
2446,657,80,7,3242.91,43.8
2447,1189,56,2,1519.82,39.0
2448,202,54,3,5691.64,83.2
2449,1256,85,5,2071.53,5.1
2450,1235,12,3,3837.92,21.5
2451,743,81,4,4844.06,14.8
2452,383,46,8,2373.8,18.1
2453,566,65,1,6865.36,72.2%
2454,857,81,4,3199.14,29.0
2455,339,114,2,6105.16,92.3
2456,914,140,7,1341.96,50.9
2457,90,81,6,4852.52,21.8
2458,975,115,1,1772.48,97.5
2459,57,62,6,3364.18,47.9
2460,1373,106,5,1811.13,18.4
2461,1014,53,5,2740.06,74.9
2462,811,146,6,6559.24,51.5
2463,1312,59,7,2951.35,58.0
2464,181,3,4,1540.47,84.3
2465,755,51,3,2675.93,73.2
2466,439,15,8,3232.34,4.5
2467,250,5,3,4406.47,22.1
2468,757,9,4,2560.04,97.9
2469,944,111,2,7559.11,30.6
2470,1022,104,6,4411.58,53.8
2471,804,97,8,7611.98,43.8
2472,1061,105,5,7441.35,82.0
2473,1297,110,3,7252.83,1.6
2474,293,84,3,3078.33,56.6
2475,1470,43,8,2035.88,94.5
2476,515,111,8,2236.81,17.7
2477,99,97,7,891.03,95.6
2478,1262,44,7,3150.3,73.9
2479,1332,93,5,7881.34,88.9
2480,1150,139,2,5687.48,41.7
2481,549,121,4,901.82,24.8
2482,508,142,7,5198.67,79.0
2483,752,47,1,1346.24,93.0
2484,809,56,-1,4681.53,36.4
2485,1219,110,0,4471.17,8.0
2486,1359,117,8,1545.17,34.8
2487,1192,21,8,4644.83,68.9
2488,1085,62,8,7679.93,21.3
2489,1473,127,5,4131.47,77.8
2490,274,124,5,3775.05,62.6
2491,1473,134,3,362.11,25.5
2492,420,43,1,5844.01,28.3
2493,156,140,2,297.56,86.1
2494,88,42,4,2867.4,71.1
2495,441,43,2,3791.85,34.6
2496,960,138,7,6019.47,8.3
2497,347,111,7,155.77,32.0
2498,693,54,8,1451.82,61.5
2499,1362,88,1,2952.01,19.7
2500,1003,115,1,120.77,25.9
2501,1488,59,1,2078.98,45.2
2502,1471,2,1,5313.05,83.1
2503,1124,48,2,1419.28,64.1
2504,396,66,1,7271.42,13.0
2505,367,78,1,3128.48,3.1
2506,160,23,1,5427.82,63.8
2507,1139,104,8,4372.08,93.9
2508,1238,7,4,7164.45,78.5
2509,255,26,5,733.97,24.6
2510,1197,87,5,3314.31,79.6
2511,628,85,3,329.0,48.4
2512,1137,2,2,7586.28,75.8
2513,661,49,5,1917.02,45.2
2514,972,61,3,5125.28,64.4
2515,1288,87,6,7829.91,95.7
2516,1031,103,8,1390.93,90.1
2517,932,64,7,4275.22,76.6
2518,1133,107,4,6388.91,34.7
2519,639,1,8,1328.62,24.9
2520,1416,35,7,924.45,42.4
2521,822,44,2,2117.87,68.9
2522,241,79,7,2979.05,3.2
2523,601,146,4,1263.66,7.7
2524,1281,77,6,6145.94,8.1
2525,1006,45,7,2999.99,16.1
2526,419,83,5,4734.42,87.8
2527,492,1,4,4273.67,49.6
2528,570,123,1,2162.62,98.2
2529,403,20,3,484.86,95.8
2530,1311,99,1,2082.85,98.0
2531,862,106,3,7903.51,63.6
2532,1244,27,7,6491.12,59.5
2533,19,109,3,4199.09,49.1
2534,285,49,2,759.84,58.1
2535,1272,139,0,2109.12,5.3
2536,801,21,7,4140.36,22.7
2537,1266,116,5,2433.32,37.2
2538,29,122,5,5213.92,28.6
2539,755,44,4,5673.9,53.3
2540,1004,129,6,4837.02,45.7
2541,428,100,3,2583.69,47.8
2542,1378,138,8,5787.14,10.0
2543,889,7,2,6556.73,23.0
2544,1265,108,3,5098.12,61.9
2545,352,23,4,7266.89,39.3
2546,213,135,1,3176.42,66.3
2547,1297,60,1,2291.64,58.2
2548,1210,85,6,1344.07,27.6
2549,458,125,1,3397.11,68.2
2550,678,142,5,5841.3,72.7
2551,324,123,5,6781.05,5.1
2552,814,128,3,6110.2,99.2
2553,696,69,5,7491.0,61.7
2554,294,107,1,2171.6,9.0
2555,1246,124,6,6713.54,54.3
2556,45,70,7,4958.71,41.7
2557,1227,128,1,3243.19,24.6
2558,1350,56,8,1518.51,38.2
2559,503,52,1,4942.47,48.1
2560,881,14,4,2405.82,8.7
2561,325,18,3,7352.44,8.7
2562,950,117,1,3935.63,97.6
2563,120,54,4,7637.65,37.7
2564,1479,29,5,4945.71,80.6
2565,1267,35,2,5031.67,57.4
2566,1342,134,4,7574.95,8.2
2567,866,4,6,3769.63,14.3
2568,978,112,7,2626.63,99.9
2569,1354,35,3,7830.78,95.9
2570,671,123,8,4673.3,24.9
2571,930,119,3,1345.7,74.1
2572,1372,81,2,4342.4,53.1
2573,1435,95,5,752.15,67.9
2574,488,95,5,5288.81,29.3
2575,1078,97,1,3026.17,30.3
2576,1227,89,8,4000.31,0.9
2577,868,126,1,3068.43,93.9
2578,1416,80,3,7239.21,74.3
2579,1379,64,2,356.37,63.5
2580,180,99,2,2454.77,74.7
2581,1366,52,5,1502.15,34.5
2582,107,109,3,3970.1,89.9
2583,1388,107,7,2845.46,74.3
2584,490,100,2,7887.53,89.1
2585,147,57,5,4592.53,37.0
2586,765,102,4,1584.25,13.2
2587,639,143,7,7595.48,64.1
2588,406,22,7,4252.2,57.1
2589,376,47,7,1380.09,62.7
2590,831,81,6,3433.45,13.3
2591,500,120,1,7786.91,75.3
2592,25,106,1,2832.6,81.2
2593,341,134,4,5165.27,35.3
2594,327,121,0,2453.95,0.8
2595,781,53,-4,2537.45,52.4
2596,310,4,6,6317.67,83.9
2597,1036,106,4,5525.19,42.9
2598,1344,42,3,1678.98,64.9
2599,804,78,2,337.16,93.9
2600,21,50,8,2045.48,41.4
2601,461,126,4,489.06,17.3
2602,703,33,6,1663.69,74.2
2603,1499,64,8,3667.86,9.8
2604,676,39,1,4488.05,45.6
2605,1035,61,5,6384.32,60.4
2606,1177,23,3,683.31,12.1
2607,342,35,4,6871.24,44.0
2608,269,145,7,2689.54,26.9
2609,656,118,5,6251.7,19.0
2610,895,88,8,6921.19,7.7
2611,1218,89,-6,7064.57,3.4
2612,747,106,7,1219.01,20.8
2613,785,28,4,1024.48,78.0
2614,1370,36,6,5673.24,49.3
2615,324,3,1,7418.69,71.2
2616,605,65,7,7830.16,44.3
2617,712,104,4,3422.17,0.1
2618,801,116,6,6909.68,19.4
2619,872,141,4,2084.93,59.7
2620,120,42,8,5322.54,75.5
2621,558,127,6,7744.14,80.1
2622,647,120,1,4173.88,30.6
2623,1038,82,1,4681.27,5.6
2624,1173,60,5,5701.84,63.1
2625,1073,57,1,1764.28,57.4
2626,1454,45,3,2866.21,12.6
2627,30,148,6,7735.15,58.3
2628,1208,10,5,598.12,18.1
2629,882,10,4,4506.79,71.0
2630,635,5,7,4236.35,93.8
2631,399,6,4,3816.04,21.8
2632,917,3,2,1372.53,75.6
2633,164,142,3,4127.42,87.7
2634,920,104,6,6950.26,7.8
2635,69,59,8,7901.55,78.2
2636,1279,48,1,7862.27,44.4
2637,1318,44,4,3399.4,37.8
2638,830,73,5,7437.64,37.8
2639,364,91,7,2971.56,69.4
2640,662,36,8,2447.65,81.1
2641,211,29,7,4630.22,4.9
2642,588,108,6,2072.28,23.2
2643,1247,140,8,576.25,41.4%
2644,994,82,4,634.92,58.3
2645,424,139,7,2463.64,74.6
2646,649,87,3,7097.32,13.8
2647,341,69,8,5139.95,40.2
2648,1048,97,3,5354.23,74.7
2649,51,54,8,3401.94,80.5
2650,1169,49,6,4526.1,44.4
2651,1438,58,2,5818.84,95.1
2652,1188,65,3,6949.62,76.4
2653,1086,62,2,2799.64,27.8
2654,1035,39,0,7135.27,34.7
2655,1120,98,7,2491.84,61.2
2656,751,16,6,6366.33,58.4
2657,792,13,7,7267.06,31.4
2658,593,102,3,6823.2,54.4
2659,794,11,8,3204.16,7.8
2660,830,80,2,7742.83,15.2
2661,491,66,1,6284.83,66.7
2662,482,97,4,1907.03,9.5
2663,6,137,7,1235.05,27.4
2664,214,1,6,6842.94,37.8
2665,124,47,5,3122.93,98.2
2666,1047,28,7,4769.99,63.7
2667,1115,74,7,2566.88,7.3
2668,364,71,6,1844.71,82.8
2669,157,18,3,4620.66,34.7
2670,709,8,1,4970.7,37.5
2671,166,66,7,4373.02,23.4
2672,1424,43,8,2118.19,81.0
2673,148,92,5,1337.25,82.1
2674,8,31,3,7995.32,35.4
2675,1460,35,3,2739.9,4.5
2676,346,94,5,1930.3,60.1
2677,1036,73,1,2079.76,39.7
2678,527,54,5,7595.58,96.9
2679,842,66,5,6084.37,73.7
2680,682,15,2,2041.76,12.8
2681,257,55,5,4015.06,10.6
2682,1164,28,8,4952.88,48.3
2683,1082,130,2,2086.25,71.4
2684,1227,97,5,2703.48,93.3
2685,963,68,0,1167.29,39.4
2686,729,34,2,4391.53,19.3
2687,1452,85,-5,2051.83,36.5
2688,445,26,8,5550.53,43.1
2689,693,63,7,649.03,31.5
2690,429,92,8,4917.53,87.9
2691,386,47,4,5615.68,84.9
2692,1475,78,8,6934.1,9.3
2693,1206,11,8,3966.61,67.2
2694,924,60,7,2549.24,82.3
2695,823,139,7,5340.26,77.3
2696,643,110,2,5991.96,29.3
2697,1037,117,5,6858.35,91.2
2698,371,60,8,3452.31,92.3
2699,1463,108,7,1037.85,26.4
2700,1134,37,8,1248.56,32.8
2701,529,148,2,4541.48,64.1
2702,686,95,2,5141.59,29.2
2703,658,95,4,5678.64,27.8
2704,196,70,7,6590.49,43.5
2705,252,14,-5,5900.46,3.6
2706,331,46,7,3611.81,99.2
2707,1180,39,6,3682.27,20.6
2708,659,71,6,7365.63,48.0
2709,1489,63,8,7220.55,46.1
2710,1327,106,8,6732.11,32.3
2711,1301,28,1,4014.97,12.0%
2712,121,12,8,258.16,6.1
2713,2,113,5,3331.17,39.7
2714,668,3,2,4647.66,70.7
2715,1409,76,7,1509.74,69.6
2716,898,9,4,3947.94,71.9
2717,1046,80,3,7610.96,39.6
2718,1050,41,7,2750.16,5.4
2719,68,48,1,269.4,69.4
2720,317,15,7,333.14,62.4
2721,569,41,7,7764.11,28.6
2722,890,19,2,4565.05,22.1
2723,928,58,8,4476.76,6.8
2724,608,92,3,6471.0,85.7
2725,749,128,6,970.69,11.9
2726,547,75,1,5020.87,37.3
2727,889,45,2,7434.25,58.7
2728,686,89,6,7006.62,24.7
2729,1199,52,2,6114.78,58.7
2730,515,86,8,2743.15,6.7
2731,183,102,1,3990.85,68.8
2732,290,33,5,1274.71,70.0
2733,1082,28,5,409.1,67.7
2734,1349,65,3,4961.85,53.5
2735,245,35,4,2486.12,66.6
2736,1055,139,7,7415.03,25.0
2737,1459,7,1,7915.09,4.2
2738,1455,57,6,5954.49,69.5
2739,217,61,6,6606.45,43.2
2740,596,111,2,4590.33,41.8
2741,1073,49,8,1239.07,11.5
2742,1198,83,7,6564.15,26.7
2743,887,95,2,6909.64,14.9
2744,1050,25,7,5751.93,87.2
2745,812,75,-4,5026.61,84.9
2746,390,34,2,4274.07,14.4
2747,1002,99,3,7969.79,99.3
2748,744,126,5,880.02,21.8
2749,640,10,5,4081.48,1.3
2750,1157,140,4,7411.52,84.0
2751,1225,107,2,4934.11,37.3
2752,698,60,3,1389.54,24.0
2753,964,144,5,5942.29,70.4
2754,931,128,1,7433.67,85.0
2755,1353,147,2,1126.56,29.6
2756,1427,64,5,2981.56,21.4
2757,875,120,2,7603.27,73.6
2758,106,25,1,3942.18,74.5
2759,356,101,2,112.14,23.0
2760,386,73,1,3631.03,71.2
2761,1009,123,3,1885.22,61.6
2762,1068,135,8,2092.81,44.6
2763,389,136,6,7412.01,52.6
2764,33,74,4,6150.31,48.9
2765,1217,80,8,5566.36,58.8
2766,1078,88,8,3128.22,70.2
2767,1460,122,4,1286.69,97.3
2768,1059,112,5,5194.27,52.5
2769,1306,84,4,719.59,22.5
2770,1291,14,3,5727.5,33.5
2771,1195,98,2,4005.2,57.1
2772,1135,40,6,7554.88,87.8
2773,836,107,-3,5193.96,2.3
2774,88,145,1,2642.31,32.3
2775,544,91,7,6297.57,99.1%
2776,1476,81,8,5305.77,48.4
2777,708,30,7,1115.22,29.7
2778,482,84,8,5969.24,6.4
2779,267,100,4,5436.55,68.0
2780,1228,24,6,479.9,66.6
2781,846,22,-5,692.6,89.5
2782,1370,70,1,3215.19,88.7
2783,472,95,8,7341.24,9.0
2784,793,147,7,2035.34,99.0
2785,1494,3,6,2674.81,44.5
2786,610,119,8,5994.33,66.1
2787,1249,53,7,6018.4,96.5
2788,1430,77,7,6190.39,39.5
2789,822,56,5,402.17,31.8
2790,159,100,1,3181.54,71.1
2791,616,129,5,6974.0,96.5
2792,976,64,2,2975.17,86.4
2793,1115,101,7,7383.12,88.7
2794,183,47,8,2743.65,29.8
2795,20,13,7,859.18,29.2
2796,965,68,3,5593.77,10.5
2797,172,35,-7,3533.01,54.5
2798,175,122,2,5040.69,37.4
2799,266,140,7,2754.37,60.0
2800,303,141,6,6970.05,89.8
2801,213,96,3,1960.75,95.1
2802,1022,69,4,5226.45,30.0
2803,252,141,7,367.25,68.4
2804,719,7,6,4416.01,93.5
2805,862,125,6,2628.48,145.3
2806,1123,110,8,4046.43,7.9
2807,910,114,7,5108.6,38.9
2808,1419,111,5,1908.08,95.3
2809,1309,128,3,686.69,0.1
2810,8,65,4,2652.75,16.5
2811,553,91,8,5032.08,86.4
2812,236,143,8,3336.55,1.6
2813,1083,135,2,7818.17,23.2
2814,928,30,6,4097.12,59.6
2815,800,17,4,4328.24,95.9
2816,1312,41,7,1530.61,47.9
2817,1272,21,2,4170.19,44.4
2818,1218,11,8,6976.74,53.8
2819,1128,94,1,197.13,28.7
2820,1347,121,5,630.54,22.4
2821,689,61,2,1950.91,93.8
2822,1199,139,4,7026.58,36.8
2823,1076,126,1,1335.8,18.6
2824,390,120,8,3818.45,65.2
2825,896,99,7,3804.02,21.9
2826,114,75,-7,4598.12,49.9
2827,1494,7,5,3605.15,14.0
2828,1059,41,-2,1927.45,18.2
2829,139,118,6,2727.27,30.4
2830,1306,81,8,6737.31,95.7
2831,623,2,2,6785.99,55.3
2832,978,37,8,1683.8,110.6
2833,169,49,7,7569.9,3.3
2834,1133,116,1,1535.21,77.9
2835,1141,40,1,6933.92,52.1
2836,873,50,2,4630.69,31.0
2837,871,133,1,4292.49,3.3
2838,985,96,2,4332.27,42.6
2839,653,114,6,2023.76,91.4
2840,1092,129,8,7820.04,29.4
2841,598,93,-2,2629.24,32.5
2842,122,120,8,268.11,28.8
2843,177,88,5,3093.9,52.3
2844,730,12,6,805.73,64.8
2845,1283,123,1,2752.15,30.1
2846,1278,62,1,5021.47,3.7
2847,462,101,6,5598.49,89.6
2848,200,125,4,3949.18,87.1
2849,534,70,1,2860.88,78.2
2850,1455,141,7,4899.0,77.0
2851,1295,43,1,7227.37,55.0
2852,918,54,6,4645.29,10.9
2853,1149,27,2,4760.89,96.9
2854,748,14,4,5050.98,29.4
2855,716,57,2,7427.09,38.5
2856,1197,91,7,4788.68,45.2
2857,1327,130,8,7540.36,48.8
2858,76,72,8,5251.03,9.0
2859,682,10,3,751.64,83.4
2860,1297,37,5,1564.31,26.1
2861,235,57,7,7889.59,25.7
2862,394,114,8,4097.25,82.8
2863,1444,125,4,5913.95,31.2
2864,1421,32,5,3548.81,84.5
2865,882,40,4,2671.85,34.1
2866,721,70,2,1070.76,68.8
2867,1031,16,3,6204.58,86.6
2868,421,79,5,1458.19,1.3
2869,833,121,1,4984.6,48.9
2870,890,86,3,7039.38,12.5
2871,1196,39,2,6122.3,53.7
2872,1491,104,5,6320.19,20.1
2873,866,113,7,4867.95,87.7
2874,991,116,4,697.57,12.3
2875,654,25,1,7329.6,55.5
2876,245,57,1,4370.35,1.1
2877,194,93,6,2893.53,77.5
2878,26,129,8,6896.02,58.0
2879,1338,45,7,3102.44,6.0
2880,1308,141,3,4462.34,60.5
2881,852,33,3,7697.17,9.9
2882,1335,5,2,711.35,86.6
2883,866,136,7,4235.28,3.7
2884,1380,42,7,7846.9,21.4
2885,575,51,2,1885.68,98.6
2886,1362,101,1,7159.92,15.5
2887,669,115,3,157.45,17.7
2888,425,45,3,1904.46,11.7
2889,1385,64,3,1479.77,77.1
2890,1230,69,5,2403.96,64.1
2891,878,56,8,6530.53,83.1
2892,1328,5,7,4233.6,47.8
2893,952,9,5,2027.67,49.3
2894,1204,129,1,6337.4,9.5
2895,237,13,1,968.93,75.7
2896,15,112,2,7104.58,67.7
2897,268,99,3,3127.41,68.7
2898,216,2,7,1024.07,9.4
2899,95,86,2,1056.5,79.4
2900,682,106,2,2959.63,55.4%
2901,967,111,8,2929.08,80.3
2902,1080,97,4,1994.48,94.5
2903,396,94,8,3372.28,74.2
2904,310,33,8,5347.91,58.0
2905,807,32,8,4983.28,83.6
2906,237,103,6,4228.85,70.3
2907,238,41,4,2606.26,95.7
2908,1378,53,5,7952.61,88.7
2909,1398,105,8,7176.04,88.5
2910,394,66,7,7557.06,65.5
2911,793,27,1,6380.87,93.3
2912,1070,23,4,917.88,12.6
2913,26,8,8,7722.0,47.0
2914,817,15,2,6831.48,93.0
2915,1411,45,8,6829.22,7.5
2916,598,102,5,6754.83,83.6
2917,602,33,7,4272.54,12.7
2918,713,26,2,4138.59,40.0
2919,588,109,6,7362.86,42.3
2920,20,111,5,1945.6,94.7
2921,1338,27,1,2375.14,9.6
2922,1017,140,4,3459.81,88.5
2923,1142,135,1,4655.16,68.5
2924,628,128,4,5594.45,32.3
2925,1235,123,4,3031.84,65.4
2926,1439,124,1,6196.94,15.6
2927,671,102,6,6381.79,21.4
2928,726,9,8,4999.21,16.9
2929,102,102,6,4067.3,53.1
2930,1223,89,4,5117.34,17.2
2931,1000,132,5,5817.03,89.9
2932,252,39,1,5912.09,65.6
2933,495,21,2,4861.14,87.8
2934,705,110,3,1182.33,0.2
2935,1018,127,2,5624.5,95.8
2936,1385,80,4,3985.99,70.0
2937,1041,117,-3,374.02,59.4
2938,1359,85,2,1233.44,5.0
2939,1401,141,4,6473.21,0.2
2940,943,95,8,5678.45,22.4
2941,1194,39,6,5801.12,10.0
2942,974,85,2,5311.67,63.7
2943,591,27,4,450.38,86.8
2944,511,135,3,1096.21,22.8
2945,1198,27,6,3848.64,94.1
2946,348,32,4,7802.07,56.2
2947,14,54,4,6544.49,74.1
2948,1116,144,8,1931.89,92.5
2949,253,25,4,5139.8,98.5
2950,632,8,4,5402.03,57.5
2951,1040,133,8,220.52,32.1
2952,367,145,3,4458.98,10.1
2953,1134,43,4,6467.18,13.6
2954,481,56,6,1831.54,7.0
2955,823,55,1,3346.63,68.1
2956,1209,86,4,7896.64,71.9
2957,472,125,6,2034.73,20.6
2958,849,25,8,166.53,94.8
2959,198,101,3,2365.69,92.0
2960,302,93,3,5572.9,12.7
2961,449,99,6,2694.95,13.4
2962,1273,89,8,291.41,45.0
2963,1101,26,8,4882.18,84.7
2964,1428,138,7,7479.32,26.3
2965,1303,93,2,2425.95,18.5
2966,1156,45,2,7393.6,66.6
2967,50,19,1,4037.47,31.6
2968,1291,123,4,719.66,87.3
2969,101,4,1,6289.08,27.2
2970,1083,55,1,2413.82,41.2
2971,1190,37,5,3581.69,17.0
2972,1234,85,5,3603.52,6.1
2973,1348,96,2,1448.04,89.2
2974,900,19,1,4572.54,60.2
2975,1355,100,8,5501.73,48.1
2976,1435,64,4,902.03,4.0
2977,600,72,2,557.49,36.2
2978,632,22,7,6112.53,64.4
2979,261,70,4,631.75,8.8
2980,1177,24,5,4806.0,71.0
2981,1353,80,5,4289.15,92.1%
2982,1320,75,7,4400.88,89.7
2983,857,66,8,3865.07,24.4
2984,1102,117,8,457.76,24.8
2985,820,15,2,4616.03,30.7
2986,1329,54,2,7163.61,16.4
2987,917,82,2,4020.12,92.8
2988,1375,107,-2,5255.55,73.4
2989,557,9,8,2292.03,44.5
2990,38,22,6,3797.76,92.5
2991,1103,83,6,4979.85,3.6
2992,1126,69,8,3176.6,63.0
2993,432,62,6,5385.92,47.3
2994,442,3,6,125.47,90.5
2995,1172,84,8,3814.18,52.8
2996,874,104,8,4690.44,27.3
2997,1396,79,1,6506.56,54.0
2998,95,15,5,6185.16,96.2
2999,1077,66,8,910.62,35.5
3000,1394,110,3,7950.63,56.4
3001,1242,19,-6,3818.82,17.4
3002,44,135,6,589.63,62.5
3003,984,77,2,6021.29,82.5
3004,1131,1,4,4636.32,71.6
3005,1173,77,2,5145.8,90.8
3006,194,68,7,638.55,10.7
3007,1153,16,7,857.52,8.2
3008,595,49,6,3514.55,43.3
3009,615,99,4,6908.05,74.6
3010,1498,46,4,2521.28,55.0
3011,733,12,8,6363.83,99.5
3012,1384,131,6,3603.76,60.6
3013,466,131,4,7637.94,71.9
3014,527,128,5,1454.59,52.7
3015,773,98,7,2427.06,44.3
3016,38,74,6,892.62,31.7
3017,574,64,1,162.82,80.6
3018,455,92,4,1522.26,36.4
3019,663,131,-6,3023.25,90.3
3020,1483,17,5,1879.46,87.5
3021,478,2,8,7251.0,45.1
3022,1220,124,3,5631.57,99.8
3023,158,142,1,144.97,66.1
3024,1074,98,3,5835.2,89.6
3025,555,64,6,3468.21,40.3
3026,67,78,6,2286.3,47.1
3027,1285,105,6,5996.24,92.3
3028,1013,125,1,3309.25,78.0
3029,717,3,7,2127.68,50.2
3030,1418,129,5,6932.82,75.7
3031,1022,128,7,6104.64,33.8
3032,155,146,2,4508.79,78.9
3033,782,84,8,2897.56,49.0
3034,534,38,1,822.13,29.9
3035,254,59,7,4287.27,6.1
3036,910,12,8,7837.65,88.2
3037,12,114,5,5832.39,66.5
3038,738,148,7,5261.71,4.4
3039,98,81,8,4808.15,65.1
3040,937,90,5,759.97,3.8
3041,582,95,2,147.14,89.9
3042,269,24,6,5038.54,92.1
3043,1301,106,3,6101.81,29.9
3044,950,72,3,7621.23,74.5
3045,587,120,1,907.84,68.7
3046,830,34,7,7912.81,53.9
3047,1348,10,1,5969.61,86.0
3048,464,96,2,1430.38,4.7
3049,893,106,6,5019.71,31.8
3050,791,14,3,6461.06,34.7
3051,304,46,3,6907.63,51.3
3052,1255,113,6,6460.07,99.4
3053,410,74,8,7257.48,86.2
3054,494,145,2,5153.8,43.7
3055,849,1,4,2285.56,6.2
3056,583,73,8,4565.34,84.9
3057,963,4,8,5120.07,94.7
3058,9,13,3,286.45,84.9
3059,1006,85,6,7187.13,11.8
3060,328,131,5,4112.75,0.0
3061,1099,93,3,3610.86,34.4
3062,897,142,2,543.08,18.9
3063,1417,31,8,2829.66,72.0
3064,7,127,5,6014.39,82.2
3065,436,56,5,2271.3,97.7
3066,918,58,3,1248.65,77.4
3067,769,14,8,4582.07,15.1
3068,978,53,6,458.4,8.1
3069,1185,74,5,2572.21,98.8
3070,646,72,4,3477.42,67.8
3071,602,98,6,1026.99,3.2
3072,468,62,4,951.53,44.8
3073,1294,62,1,1329.67,82.5
3074,34,67,2,6171.28,32.4
3075,958,11,-1,6220.78,54.6
3076,874,52,8,5931.95,46.4
3077,302,52,7,7770.69,48.6
3078,951,128,4,3737.11,9.3
3079,1353,106,1,884.28,69.2
3080,1176,100,4,7883.05,17.4
3081,327,125,-1,7199.91,85.4
3082,865,140,1,3018.93,54.4
3083,1239,114,2,1338.58,28.5
3084,709,67,1,592.08,21.2
3085,1094,64,5,4452.74,4.5
3086,793,16,4,2614.72,37.7
3087,610,15,3,7967.02,68.8
3088,1485,143,6,4665.89,63.5
3089,494,113,1,4239.9,92.2
3090,656,125,2,7008.49,52.8
3091,979,87,2,1682.26,7.8
3092,1018,140,7,4794.18,27.6
3093,1082,80,3,408.26,64.9
3094,906,115,1,2266.51,91.5
3095,703,33,5,1023.07,61.4
3096,1250,46,6,2475.52,26.3
3097,203,81,1,7863.14,42.0
3098,448,61,5,3562.51,92.4
3099,518,109,3,5364.63,60.6
3100,1314,142,7,3502.76,8.7
3101,841,38,1,3975.84,92.6
3102,585,100,8,5215.46,3.1
3103,1224,28,1,2349.47,78.3%
3104,80,14,7,4783.74,32.3
3105,1333,41,2,2223.25,40.0
3106,938,51,1,6588.62,13.1
3107,1167,28,1,1346.98,41.2
3108,1014,24,1,4304.49,66.8
3109,939,108,4,5150.71,35.8
3110,1405,92,5,5206.24,76.3
