order_id,customer_id,order_date,status,region_code
1462,505,2025-11-02 23:31:42,SHIPPED,WEST
1463,476,2025-12-19 18:22:40,DELIVERED,NORTH
1464,578,2024-03-16 06:44:46,DELIVERED,NORTH
1465,456,29-09-2025,RETURNED,SOUTH
1466,470,2024-12-27 20:50:28,RETURNED,EAST
1467,516,2025-02-16 17:09:05,RETURNED,CENTRAL
1468,179,2024-08-29 19:31:49,DELIVERED,CENTRAL
1469,144,2024-06-11 01:41:17,DELIVERED,EAST
1470,496,2024-09-03 22:43:39,DELIVERED,SOUTH
1471,520,2025-06-13 20:17:19,DELIVERED,SOUTH
1472,595,2025-12-19 22:42:10,DELIVERED,WEST
1473,,2023-04-15 23:11:28,SHIPPED,NORTH
1474,488,2025-10-30 10:43:36,SHIPPED,SOUTH
1475,179,2023-06-13 18:46:57,DELIVERED,WEST
1476,257,2023-04-10 23:53:02,CANCELLED,NORTH
1477,31,2024-11-16 21:22:25,SHIPPED,WEST
1478,588,2024-08-09 15:01:39,SHIPPED,WEST
1479,231,2024-11-10 15:44:09,SHIPPED,CENTRAL
1480,25,2023-10-26 17:18:27,DELIVERED,SOUTH
1481,6,2023-02-21 15:14:48,DELIVERED,CENTRAL
1482,541,2023-04-22 19:03:14,CANCELLED,CENTRAL
1483,366,2025-01-05 22:02:29,DELIVERED,SOUTH
1484,386,2023-04-15 07:42:28,DELIVERED,SOUTH
1485,121,2025-03-14 12:21:39,PLACED,CENTRAL
1486,,2024-05-29 01:35:03,SHIPPED,EAST
1487,70,2024-08-29 12:09:05,SHIPPED,EAST
1488,248,2023-04-27 03:53:35,RETURNED,CENTRAL
1489,59,2024-04-30 01:07:32,CANCELLED,CENTRAL
1490,270,2025-01-01 15:21:31,PLACED,WEST
1491,61,2024-02-10 06:21:09,DELIVERED,EAST
1492,64,2025-10-27 10:57:47,PLACED,CENTRAL
1493,37,2025-08-05 14:30:43,PLACED,WEST
1494,83,2025-07-18 04:33:35,DELIVERED,SOUTH
1495,107,25-02-2024,DELIVERED,EAST
1496,234,01-11-2024,PLACED,SOUTH
1497,389,2025-04-09 19:53:32,DELIVERED,CENTRAL
1498,387,2025-01-19 00:43:30,DELIVERED,WEST
1499,449,2025-05-03 16:31:11,DELIVERED,EAST
1500,448,2024-06-30 11:38:53,SHIPPED,NORTH
1206,37,2025-09-25 19:47:40,CANCELLED,WEST
21,578,2023-04-30 12:26:15,CANCELLED,WEST
466,63,2024-12-28 02:30:34,DELIVERED,WEST
846,512,2023-03-10 14:29:04,CANCELLED,EAST
1099,567,2025-07-13 14:02:38,SHIPPED,WEST
